Link,Bedrooms,Bathrooms,Area,Price,Price_per_meter,Address,City,Location1,Location2,Unit,Type,Rent_sale
https://remax.com.eg/property/for-sale-townhouse-corner-in-pyramids-hills-8989,3,5,287,"EGP 17,500,000",60975.61,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/resale-apartment-for-sale-in-8th-district-8985,3,2,136,"EGP 4,400,000",32352.94,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/twin-house-for-sale-in-alma-compoundprime-location-8978,3,4,239,"EGP 17,000,000",71129.71,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/furnished-apartment-for-rent-in-the-7th-district-8756,2,2,140,"EGP 37,500",267.86,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/apartment-for-rent-in-owest-compound-fully-finished-8986,2,2,132,"EGP 30,000",227.27,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Rent
https://remax.com.eg/property/furnished-apartment-for-rent-in-janna-october-8979,3,2,130,"EGP 25,000",192.31,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Rent
https://remax.com.eg/property/furnished-apartment-for-rent-in-al-nada-compound-8849,3,3,270,"EGP 55,000",203.7,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/finished-corner-townhouse-in-al-nasayem-7656,4,4,335,"EGP 20,500,000",61194.03,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/twin-house-for-sale-in-villette-compound-sodicc-8981,3,3,313,"EGP 42,000,000",134185.3,"- , Egypt",None,None,None,Apartment,Residential,Sale
https://remax.com.eg/property/semi-finished-duplex-with-roof-private-entrance-8987,5,5,249,"EGP 17,000,000",68273.09,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/dental-clinic-for-rent-in-meditown-new-giza-8962,0,1,80,"EGP 35,000",437.5,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Rent
https://remax.com.eg/property/furnished-apartment-for-rent-in-the-first-touristic-8971,2,2,110,"EGP 25,000",227.27,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Rent
https://remax.com.eg/property/apartment-for-sale-160-sq-m-mandara-gamal-abdel-nasser-street-8965,3,2,160,"EGP 4,100,000",25625.0,"Hay Than El Montazah - Alexandria , Egypt",Alexandria,Hay Than El Montazah,None,Apartment,Residential,Sale
https://remax.com.eg/property/apartment-for-sale-130-sq-m-camp-caesar-canopus-street-8961,3,2,130,"EGP 4,000,000",30769.23,"Hay Wasat - Alexandria , Egypt",Alexandria,Hay Wasat,None,Apartment,Residential,Sale
https://remax.com.eg/property/210-sqm-roof-apartment-for-sale-in-banafseg-villas-super-lux-finish-new-cairo-8976,4,2,210,"EGP 6,500,000",30952.38,"New Cairo City - Cairo , Egypt",Cairo,New Cairo City,None,Apartment,Residential,Sale
https://remax.com.eg/property/furnished-apartment-for-rent-in-northern-expansion-8973,1,1,85,"EGP 15,000",176.47,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Rent
https://remax.com.eg/property/penthouse-with-kitchen-and-acs-in-courtyard-sodic-8960,3,3,160,"EGP 16,000,000",100000.0,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/office-for-rent-in-beverly-hills-sheikh-zayed-8967,2,1,72,"EGP 28,000",388.89,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/office-for-rent-kazan-mall-fully-finished-8959,3,1,125,"EGP 62,000",496.0,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Rent
https://remax.com.eg/property/apartment-for-sale-in-ard-el-golf-near-city-stars-133-sqm-8977,3,2,131,"EGP 4,300,000",32824.43,"Heliopolis - Cairo , Egypt",Cairo,Heliopolis,None,Apartment,Residential,Sale
https://remax.com.eg/property/semi-furnished-apartment-for-rent-in-jewar-8964,2,3,137,"EGP 30,000",218.98,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/resale-corner-townhouse-for-sale-in-kayan-8970,3,3,195,"EGP 10,750,000",55128.21,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/apartment-for-sale-zed-west-al-yasmine-view-8953,3,3,161,"EGP 10,000,000",62111.8,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/34-finishing-villa-in-el-yasmine-green-land-8948,5,6,800,"EGP 30,000,000",37500.0,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/apartment-for-rent-badya-palm-hills-8951,2,3,145,"EGP 30,000",206.9,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/fully-furnished-apartment-for-rent-zed-towers-8950,3,3,170,"EGP 80,000",470.59,"- , Egypt",None,None,None,Apartment,Residential,Rent
https://remax.com.eg/property/furnished-office-for-rent-in-al-karma-4-mall-zayed-8949,0,3,132,"EGP 50,000",378.79,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/furnished-apartment-170m-for-rent-in-el-mostathmir-7752,3,2,170,"EGP 25,000",147.06,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/apartment-for-sale-mountain-view-icity-october-8954,2,2,130,"EGP 5,700,000",43846.15,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/furnished-apartment-in-dar-misr-16th-district-8947,3,2,130,"EGP 22,000",169.23,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/furnished-apartment-for-rent-janna-zayed-2-8958,3,3,145,"EGP 28,000",193.1,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/apartment-for-sale-cairo-university-compound-8955,2,1,90,"EGP 2,300,000",25555.56,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/apartment-with-kitchen-and-acs-in-westown-sodic-8952,2,3,143,"EGP 40,000",279.72,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/apartment-for-sale-145-sq-m-sidi-bishr-sidi-bishr-mosque-street-8956,3,2,145,"EGP 4,500,000",31034.48,"Hay Awal El Montazah - Alexandria , Egypt",Alexandria,Hay Awal El Montazah,None,Apartment,Residential,Sale
https://remax.com.eg/property/finished-apartment-in-dar-misr-12th-district-8939,3,2,130,"EGP 4,650,000",35769.23,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/resale-apartment-for-sale-west-leaves-8941,2,2,120,"EGP 5,100,000",42500.0,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/administrative-space-450m-for-rent-at-new-cairo-8936,0,2,500,"EGP 600,000",1200.0,"New Cairo City - Cairo , Egypt",Cairo,New Cairo City,None,Apartment,Residential,Rent
https://remax.com.eg/property/ivilla-roof-for-sale-mountain-view-icity-october-8943,3,3,190,"EGP 7,990,000",42052.63,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/office-space-1000mfor-rent-near-arabella-plaza-8937,0,2,1000,"EGP 1,000,000",1000.0,"New Cairo City - Cairo , Egypt",Cairo,New Cairo City,None,Apartment,Residential,Rent
https://remax.com.eg/property/apartment-for-sale-150-sq-m-asafra-atlas-street-8946,3,2,150,"EGP 5,100,000",34000.0,"Hay Than El Montazah - Alexandria , Egypt",Alexandria,Hay Than El Montazah,None,Apartment,Residential,Sale
https://remax.com.eg/property/apartment-for-sale-mountain-view-icity-october-8938,2,2,120,"EGP 4,945,000",41208.33,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/townhouse-for-sale-kayan-badr-el-din-8945,3,3,200,"EGP 9,500,000",47500.0,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/apartment-for-sale-150-sq-m-miami-direct-sea-view-8940,3,2,150,"EGP 6,500,000",43333.33,"Hay Awal El Montazah - Alexandria , Egypt",Alexandria,Hay Awal El Montazah,None,Apartment,Residential,Sale
https://remax.com.eg/property/ground-apartment-with-garden-for-sale-kayan-8944,2,2,95,"EGP 4,800,000",50526.32,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/apartment-for-sale-district-16-sheikh-zayed-8942,3,2,165,"EGP 4,300,000",26060.61,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/office-for-rent-in-mivida-new-cairo-3150-sqm-prime-location-8935,0,2,3150,"EGP 4,725,000",1500.0,"New Cairo City - Cairo , Egypt",Cairo,New Cairo City,None,Apartment,Residential,Rent
https://remax.com.eg/property/typical-duplex-for-sale-in-village-gate-palm-hills-8924,3,3,210,"EGP 11,500,000",54761.9,"- , Egypt",None,None,None,Apartment,Residential,Rent
https://remax.com.eg/property/2br-apartment-in-badya-palm-hills-luxury-finishing-8926,2,2,147,"EGP 22,500",153.06,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-rent-office-1570m-finished-with-acs-in-mivida-8933,0,2,1570,"EGP 2,355,000",1500.0,"New Cairo City - Cairo , Egypt",Cairo,New Cairo City,None,Apartment,Residential,Rent
https://remax.com.eg/property/prime-location-75m-clinic-in-sheikh-zayed-8348,0,1,75,"EGP 55,000",733.33,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/duplex-for-sale-palm-villa-compound-8934,3,2,258,"EGP 8,000,000",31007.75,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/quadro-villa-in-el-patio-zahraa-core-shell-8927,3,3,213,"EGP 14,750,000",69248.83,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/unit-for-sale-in-marassem-lake-residence-phase-8925,1,1,52,"EGP 8,000,000",153846.15,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Rent
https://remax.com.eg/property/office-with-a-private-entrance-1250m-for-rent-8931,0,2,1250,"EGP 600,000",480.0,"New Cairo City - Cairo , Egypt",Cairo,New Cairo City,None,Apartment,Residential,Rent
https://remax.com.eg/property/apartment-for-sale-in-village-west-8928,3,3,164,"EGP 10,500,000",64024.39,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/o-west-club-residence-premium-3-bedroom-apartment-8929,3,3,160,"EGP 10,018,640",62616.5,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,None
https://remax.com.eg/property/administrative-office-for-rent-on-north-90th-stree-8930,0,2,580,"EGP 870,000",1500.0,"New Cairo City - Cairo , Egypt",Cairo,New Cairo City,None,Apartment,Residential,Rent
https://remax.com.eg/property/furnished-villa-for-rent-in-hadayek-el-mohandsen-4990,3,4,300,"EGP 60,000",200.0,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-sale-corner-villa-tara-compound-8830,5,5,570,"EGP 45,000,000",78947.37,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/clinic-80m-for-rent-in-meditown-new-giza-8920,0,1,80,"EGP 30,000",375.0,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Rent
https://remax.com.eg/property/apartment-for-sale-140-sq-m-montazah-sheraton-towers-8917,2,2,140,"EGP 7,500,000",53571.43,"Hay Than El Montazah - Alexandria , Egypt",Alexandria,Hay Than El Montazah,None,Apartment,Residential,Sale
https://remax.com.eg/property/administrative-office-for-rent-on-north-90th-street-8915,0,2,520,"EGP 754,000",1450.0,"New Cairo City - Cairo , Egypt",Cairo,New Cairo City,None,Apartment,Residential,Rent
https://remax.com.eg/property/administrative-office-for-rent-on-north-90th-stree-8914,0,2,860,"EGP 1,204,000",1400.0,"New Cairo City - Cairo , Egypt",Cairo,New Cairo City,None,Apartment,Residential,Rent
https://remax.com.eg/property/standalone-villa-for-sale-in-grand-heights-8921,6,6,410,"EGP 24,000,000",58536.59,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/early-delivery-in-kayan-open-landscape-view-8919,2,2,95,"EGP 4,400,000",46315.79,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/fully-finished-in-il-monte-galala-delivery-2027-8918,2,2,100,"EGP 5,500,000",55000.0,"Al Ain Al Sokhna - Suez , Egypt",Suez,Al Ain Al Sokhna,None,Apartment,Residential,Sale
https://remax.com.eg/property/administrative-office-for-rent-on-north-90th-street-8916,0,2,600,"EGP 480,000",800.0,"New Cairo City - Cairo , Egypt",Cairo,New Cairo City,None,Apartment,Residential,Rent
https://remax.com.eg/property/finished-apartment-with-garden-in-zed-west-7974,2,2,137,"EGP 10,511,515",76726.39,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/i-villa-graden-kitchen-and-acs-best-price-8923,3,3,240,"EGP 38,000",158.33,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Rent
https://remax.com.eg/property/penthouse-for-sale-in-village-gardens-katamya-golden-square-8856,3,3,246,"EGP 12,500,000",50813.01,"- , Egypt",None,None,None,Apartment,Residential,Sale
https://remax.com.eg/property/apartment-for-sale-ready-to-move-in-badya-8909,3,2,177,"EGP 5,310,000",30000.0,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-rent-finished-office-920m-in-cfc-8907,0,2,920,"EGP 2,378,200",2585.0,"New Cairo City - Cairo , Egypt",Cairo,New Cairo City,None,Apartment,Residential,Rent
https://remax.com.eg/property/townhouse-for-sale-chillout-park-mountain-view-8905,3,3,210,"EGP 12,403,000",59061.9,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/apartment-for-sale-160-sq-m-ibrahimia-second-building-from-the-sea-8595,3,2,160,"EGP 6,500,000",40625.0,"Hay Than El Montazah - Alexandria , Egypt",Alexandria,Hay Than El Montazah,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-rent-furnished-office-55m-on-south-90th-8908,0,2,55,"EGP 45,000",818.18,"New Cairo City - Cairo , Egypt",Cairo,New Cairo City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-rent-finished-office-580m-in-cfc-8903,0,2,580,"EGP 1,499,300",2585.0,"New Cairo City - Cairo , Egypt",Cairo,New Cairo City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-rent-finished-office-1120m-north-90-street-8912,0,2,1120,"EGP 1,960,000",1750.0,"New Cairo City - Cairo , Egypt",Cairo,New Cairo City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-rent-finished-office-1833m-in-cfc-8906,0,2,1833,"EGP 4,738,305",2585.0,"New Cairo City - Cairo , Egypt",Cairo,New Cairo City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-rent-furnished-office-1600m-north-90-street-8913,0,2,1600,"EGP 3,360,000",2100.0,"New Cairo City - Cairo , Egypt",Cairo,New Cairo City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-rent-finished-office-in-new-cairo-8911,0,2,170,"EGP 204,000",1200.0,"New Capital City - Cairo , Egypt",Cairo,New Capital City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-rent-finished-office-1484-m-in-cfc-8904,0,2,1484,"EGP 3,836,140",2585.0,"New Cairo City - Cairo , Egypt",Cairo,New Cairo City,None,Apartment,Residential,Rent
https://remax.com.eg/property/furnished-office-185m-for-rent-in-eastown-8910,0,2,185,"EGP 405,000",2189.19,"New Cairo City - Cairo , Egypt",Cairo,New Cairo City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-rent-finished-office-750-m-mohamed-naguib-axis-8898,0,2,750,"EGP 525,000",700.0,"New Cairo City - Cairo , Egypt",Cairo,New Cairo City,None,Apartment,Commercial,Rent
https://remax.com.eg/property/penthouse-for-sale-in-karma-residence-compound-8893,2,3,177,"EGP 8,000,000",45197.74,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-rent-finished-office-350m-cairo-festival-city-8902,0,2,350,"EGP 904,750",2585.0,"New Cairo City - Cairo , Egypt",Cairo,New Cairo City,None,Apartment,Residential,Rent
https://remax.com.eg/property/modern-furnished-apartment-for-rent-zed-west-8894,2,2,105,"EGP 55,000",523.81,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/cozy-ground-apartment-with-private-garden-8896,1,1,84,"EGP 4,630,000",55119.05,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/middle-townhouse-ready-to-move-in-kayan-badr-el-din-8895,3,3,200,"EGP 11,000,000",55000.0,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,None
https://remax.com.eg/property/twin-house-with-kitchen-acs-in-patio-al-zahraa-8892,4,5,245,"EGP 75,000",306.12,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/operating-pharmacy-in-prime-sheikh-zayed-location-8890,0,0,60,"EGP 18,000,000",300000.0,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/penthouse-with-private-roof-in-جامعة-القاهرة-8891,3,3,191,"EGP 5,500,000",28795.81,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,None
https://remax.com.eg/property/fully-finished-apartment-at-old-price-in-cred-8901,3,3,166,"EGP 8,000,000",48192.77,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
